Image,Parent,DAB: Mean
CaseKI67_0090.ndpi,Annotation (mantle),0.073
CaseKI67_0090.ndpi,Annotation (mantle),0.0871
CaseKI67_0090.ndpi,Annotation (mantle),0.154
CaseKI67_0090.ndpi,Annotation (mantle),0.0962
CaseKI67_0090.ndpi,Annotation (mantle),1.0197
CaseKI67_0090.ndpi,Annotation (mantle),0.8096
CaseKI67_0090.ndpi,Annotation (mantle),0.1221
CaseKI67_0090.ndpi,Annotation (mantle),0.5266
CaseKI67_0090.ndpi,Annotation (mantle),0.101
CaseKI67_0090.ndpi,Annotation (mantle),0.1915
CaseKI67_0090.ndpi,Annotation (mantle),0.0802
CaseKI67_0090.ndpi,Annotation (mantle),0.175
CaseKI67_0090.ndpi,Annotation (mantle),0.0645
CaseKI67_0090.ndpi,Annotation (mantle),0.2171
CaseKI67_0090.ndpi,Annotation (mantle),1.3296
CaseKI67_0090.ndpi,Annotation (mantle),0.0747
CaseKI67_0090.ndpi,Annotation (mantle),0.118
CaseKI67_0090.ndpi,Annotation (mantle),0.1453
CaseKI67_0090.ndpi,Annotation (mantle),0.1421
CaseKI67_0090.ndpi,Annotation (mantle),0.0673
CaseKI67_0090.ndpi,Annotation (mantle),0.1252
CaseKI67_0090.ndpi,Annotation (mantle),0.564
CaseKI67_0090.ndpi,Annotation (mantle),1.0527
CaseKI67_0090.ndpi,Annotation (mantle),0.0702
CaseKI67_0090.ndpi,Annotation (mantle),0.1262
CaseKI67_0090.ndpi,Annotation (mantle),0.0787
CaseKI67_0090.ndpi,Annotation (mantle),0.0828
CaseKI67_0090.ndpi,Annotation (mantle),0.1073
CaseKI67_0090.ndpi,Annotation (mantle),0.1012
CaseKI67_0090.ndpi,Annotation (mantle),1.1909
CaseKI67_0090.ndpi,Annotation (mantle),0.1418
CaseKI67_0090.ndpi,Annotation (mantle),0.0702
CaseKI67_0090.ndpi,Annotation (mantle),0.1065
CaseKI67_0090.ndpi,Annotation (mantle),0.1632
CaseKI67_0090.ndpi,Annotation (mantle),0.104
CaseKI67_0090.ndpi,Annotation (mantle),0.2214
CaseKI67_0090.ndpi,Annotation (mantle),0.8903
CaseKI67_0090.ndpi,Annotation (mantle),1.5574
CaseKI67_0090.ndpi,Annotation (mantle),1.4065
CaseKI67_0090.ndpi,Annotation (mantle),0.0755
CaseKI67_0090.ndpi,Annotation (mantle),0.0814
CaseKI67_0090.ndpi,Annotation (mantle),0.0951
CaseKI67_0090.ndpi,Annotation (mantle),0.1405
CaseKI67_0090.ndpi,Annotation (mantle),0.0842
CaseKI67_0090.ndpi,Annotation (mantle),0.0894
