Image,Parent,DAB: Mean
CaseKI67_0075.ndpi,Annotation (mantle),0.1702
CaseKI67_0075.ndpi,Annotation (mantle),0.3505
CaseKI67_0075.ndpi,Annotation (mantle),0.0439
CaseKI67_0075.ndpi,Annotation (mantle),0.0935
CaseKI67_0075.ndpi,Annotation (mantle),0.0728
CaseKI67_0075.ndpi,Annotation (mantle),0.0489
CaseKI67_0075.ndpi,Annotation (mantle),0.0443
CaseKI67_0075.ndpi,Annotation (mantle),0.4907
CaseKI67_0075.ndpi,Annotation (mantle),0.0956
CaseKI67_0075.ndpi,Annotation (mantle),0.452
CaseKI67_0075.ndpi,Annotation (mantle),0.0761
CaseKI67_0075.ndpi,Annotation (mantle),0.0404
CaseKI67_0075.ndpi,Annotation (mantle),0.0425
CaseKI67_0075.ndpi,Annotation (mantle),0.05
CaseKI67_0075.ndpi,Annotation (mantle),0.0427
CaseKI67_0075.ndpi,Annotation (mantle),0.084
CaseKI67_0075.ndpi,Annotation (mantle),1.1206
CaseKI67_0075.ndpi,Annotation (mantle),0.0748
CaseKI67_0075.ndpi,Annotation (mantle),0.0622
CaseKI67_0075.ndpi,Annotation (mantle),0.049
CaseKI67_0075.ndpi,Annotation (mantle),0.1245
CaseKI67_0075.ndpi,Annotation (mantle),1.2981
CaseKI67_0075.ndpi,Annotation (mantle),0.0621
CaseKI67_0075.ndpi,Annotation (mantle),0.0698
CaseKI67_0075.ndpi,Annotation (mantle),0.0471
CaseKI67_0075.ndpi,Annotation (mantle),0.0639
CaseKI67_0075.ndpi,Annotation (mantle),0.0408
CaseKI67_0075.ndpi,Annotation (mantle),0.0731
CaseKI67_0075.ndpi,Annotation (mantle),0.0577
CaseKI67_0075.ndpi,Annotation (mantle),0.0436
CaseKI67_0075.ndpi,Annotation (mantle),0.0532
CaseKI67_0075.ndpi,Annotation (mantle),0.7114
CaseKI67_0075.ndpi,Annotation (mantle),0.0519
CaseKI67_0075.ndpi,Annotation (mantle),0.2789
CaseKI67_0075.ndpi,Annotation (mantle),0.0441
CaseKI67_0075.ndpi,Annotation (mantle),0.0442
CaseKI67_0075.ndpi,Annotation (mantle),0.1559
